,User attribute 1,User attribute 2,User attribute 3,User attribute 4,User attribute 5,User attribute 6,User attribute 7,User attribute 8,User attribute 9,User attribute 11,User attribute 12,Age,Phone OS version,Countries,User source sh,User attribute 10,Phone brand sh,Target variable Y
1694,25,0,2,0,0.01136363636,0.3522727273,0.0,88,0,0,1,27,8.0.0,SG,Facebook,MV,samsung,0
863,20,0,0,1,0.03571428571,0.05357142857,0.0,56,0,1,1,22,8.0.0,US,Facebook,MV,samsung,0
2536,23,0,2,0,0.0,0.3484848485,0.0,66,0,0,1,25,8.1.0,US,Facebook,MV,samsung,0
635,25,0,5,0,0.0,0.2153846154,0.0,65,0,0,0,27,5.0.1,CA,MV,MV,samsung,0
9377,25,0,1,1,0.025,0.15,0.0,40,0,1,0,27,7.1.2,US,Bidalgo - Facebook,MV,LGE,0
620,20,0,3,0,0.0,0.1111111111,0.0,36,0,0,0,22,5.1.1,CA,MV,MV,samsung,0
5427,22,0,4,1,0.0,0.28,0.0,75,0,0,0,24,6.0.1,US,MV,MV,samsung,0
1310,26,0,3,1,0.01680672269,0.4369747899,0.0,119,0,1,1,28,8.0.0,NZ,Facebook,MV,samsung,0
4013,48,0,0,1,0.0625,0.171875,0.0,64,0,0,1,50,8.0.0,US,Bidalgo - Facebook,MV,LGE,0
1467,38,0,2,0,0.0,0.2045454545,0.0,44,0,0,1,40,8.0.0,US,Bidalgo - Instagram,MV,motorola,0
8004,25,0,3,0,0.0,0.26,0.0,50,0,0,1,27,8.0.0,SE,Facebook,MV,samsung,0
1367,56,0,0,0,0.0,0.1111111111,0.0,27,0,1,0,58,7,US,Other,MV,LGE,0
3628,37,0,0,0,0.0,0.0,0.0,40,0,0,0,39,7.1.1,US,Fyber - Android,MV,ALCATEL,0
5776,29,0,2,3,0.1121495327,0.05607476636,0.0,107,0,1,1,31,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
5410,25,0,2,1,0.0,0.2391304348,0.0,46,0,0,0,27,7.1.2,US,Facebook,MV,LGE,0
3078,29,0,5,0,0.06060606061000001,0.2424242424,0.0,66,0,1,1,31,8.0.0,FR,Bidalgo - Facebook,MV,Sony,0
6955,18,0,1,0,0.0,0.1818181818,0.0,44,0,0,1,20,8.0.0,SG,Bidalgo - Instagram,MV,samsung,0
1174,45,0,0,0,0.02083333333,0.04166666667,0.0,48,0,0,1,47,8.0.0,US,MV,MV,samsung,0
1647,18,0,2,1,0.06,0.24,0.0,50,0,1,1,20,8.1.0,NZ,Bidalgo - Facebook,MV,HUAWEI,0
7796,20,0,4,1,0.015625,0.25,0.0,64,0,0,0,22,5.1.1,US,MV,MV,samsung,0
2293,32,0,1,0,0.0,0.4285714286,0.0,7,0,0,0,34,7.1.2,GB,MV,MV,samsung,0
959,25,0,2,3,0.01515151515,0.1060606061,0.0,66,0,1,0,27,7,US,Other,MV,AlcatelOneTouch,0
7130,23,0,3,0,0.0,0.2051282051,0.0,39,0,0,0,25,7,US,Facebook,MV,LGE,0
9884,31,0,0,0,0.0,0.0,0.0,31,0,1,1,33,8.1.0,US,Bidalgo - Facebook,MV,Yulong,0
8493,41,0,2,1,0.08163265306,0.1632653061,0.0,49,0,0,0,43,7,US,Facebook,MV,LGE,0
1609,33,0,3,0,0.01428571429,0.2285714286,0.0,70,0,1,1,35,8.1.0,GB,Bidalgo - Facebook,MV,Vodafone,0
261,23,0,2,0,0.0,0.243902439,0.0,82,0,0,1,25,8.0.0,DE,MV,MV,samsung,0
4230,54,0,4,0,0.0,0.2608695652,0.0,69,0,1,1,56,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
2958,21,0,1,2,0.0,0.05128205128,0.0,39,0,0,0,23,6.0.1,US,Facebook,MV,samsung,0
5477,23,0,1,1,0.1379310345,0.1034482759,0.0,29,0,0,0,25,6.0.1,US,Facebook,MV,LGE,0
6740,19,0,4,1,0.01612903226,0.1532258065,0.0,124,0,0,1,21,8.0.0,US,MV,MV,samsung,0
6375,22,1,0,0,0.01492537313,0.1940298507,1.0,67,1,0,0,24,7,SE,Facebook,MV,HUAWEI,0
4809,16,0,2,1,0.0,0.2962962963,0.0,27,0,0,1,18,8.0.0,GB,MV,MV,HUAWEI,0
6881,14,0,4,1,0.0,0.1896551724,0.0,116,0,0,1,16,8.0.0,NO,MV,MV,HTC,0
4482,13,0,2,2,0.0,0.046875,0.0,64,0,0,0,15,7.1.1,US,Facebook,MV,ZTE,0
2035,34,0,0,0,0.075,0.05,0.0,40,0,0,0,36,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
9977,35,0,3,0,0.0,0.1785714286,0.0,28,0,0,1,37,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
8703,37,0,2,1,0.02,0.07,1.0,100,1,0,0,39,6.0.1,US,Facebook,MV,samsung,0
4196,22,0,0,0,0.0,0.02325581395,0.0,43,0,0,0,24,7,US,Fyber - Android,MV,LGE,0
3399,27,0,2,1,0.05128205128,0.07692307692000001,0.0,39,0,0,1,29,8.1.0,DK,MV,MV,HUAWEI,0
3807,24,0,3,0,0.0,0.2444444444,0.0,45,0,0,1,26,8.0.0,GB,MV,MV,HUAWEI,0
1743,27,0,1,1,0.0,0.02857142857,0.0,35,0,0,1,29,8.1.0,US,Facebook,MV,samsung,0
2827,43,0,2,0,0.019230769230000003,0.2307692308,0.0,52,0,1,0,45,6.0.1,US,Facebook,MV,ZTE,0
1462,13,0,1,0,0.0,0.1,0.0,80,0,0,0,15,4.4.2,US,Google Adwords,MV,samsung,0
9000,26,0,2,0,0.0,0.03597122302,0.0,139,0,0,0,28,7.1.1,AU,Facebook,MV,OPPO,0
6701,60,0,1,0,0.05882352941000001,0.2352941176,0.0,34,0,1,0,62,6,NO,Facebook,MV,HUAWEI,0
2117,35,0,1,0,0.1111111111,0.07407407407000001,0.0,54,0,1,0,37,7,US,Bidalgo - Facebook,MV,LGE,0
3948,21,0,0,0,0.0,0.1212121212,0.0,33,0,1,0,23,7,US,Bidalgo - Instagram,MV,LGE,0
5982,20,0,5,1,0.01904761905,0.219047619,0.0,105,0,0,1,22,8.0.0,FR,Bidalgo - Facebook,MV,samsung,0
1752,34,0,1,1,0.0,0.06818181818,0.0,44,0,0,1,36,8.1.0,US,Facebook,MV,Alcatel,0
6377,28,0,1,2,0.1020408163,0.09523809524,0.0,147,0,1,1,30,8.0.0,US,MV,MV,samsung,0
6612,20,0,5,1,0.02352941176,0.2941176471,0.0,85,0,0,1,22,8.0.0,SE,Other,MV,samsung,0
8656,19,0,5,1,0.04285714286,0.05714285714,0.0,70,0,1,1,21,8.0.0,SG,Bidalgo - Facebook,MV,HUAWEI,0
2667,23,0,6,1,0.04320987654,0.03703703704,0.0,162,0,0,1,25,8.0.0,SG,MV,MV,samsung,0
4405,21,0,4,0,0.0,0.25,0.0,64,0,0,1,23,8.0.0,SG,Bidalgo - Instagram,MV,samsung,0
2981,19,0,3,1,0.0,0.1830985915,0.0,71,0,0,1,21,8.0.0,US,Facebook,MV,samsung,0
2628,18,0,3,1,0.04166666667,0.3958333333,0.0,96,0,0,1,20,8.1.0,US,Facebook,MV,TCL,0
6854,21,0,2,2,0.01063829787,0.06382978722999999,0.0,94,0,1,1,23,8.0.0,US,Fluent,Fluent,samsung,0
9739,36,0,0,1,0.0,0.02325581395,0.0,43,0,1,1,38,8.1.0,US,Other,MV,samsung,0
9522,15,0,2,0,0.0,0.1830985915,0.0,71,0,0,1,17,8.0.0,US,Facebook,MV,samsung,0
5807,30,0,5,1,0.0347826087,0.1130434783,0.0,115,0,1,1,32,8.0.0,US,YeahMobi,MV,samsung,0
3830,41,0,6,0,0.0404040404,0.2323232323,0.0,99,0,1,1,43,8.0.0,US,MV,MV,samsung,0
6053,22,0,1,0,0.0,0.15,0.0,20,0,0,0,24,7.1.2,US,Facebook,MV,LGE,0
3518,24,0,2,0,0.025,0.04166666667,0.0,120,0,0,1,26,8.1.0,FR,Bidalgo - Instagram,MV,asus,0
1146,17,0,3,1,0.01639344262,0.262295082,0.0,61,0,0,1,19,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
7605,23,0,3,1,0.0,0.058394160579999986,0.0,137,0,1,1,25,8.0.0,FI,Facebook,MV,samsung,0
521,30,0,1,0,0.018181818180000003,0.1636363636,0.0,55,0,0,1,32,8.0.0,CA,Bidalgo - Facebook,MV,samsung,0
9544,13,0,0,0,0.008333333333000001,0.06666666667,0.0,120,0,1,1,15,8.0.0,SE,Bidalgo - Instagram,MV,samsung,0
1908,21,0,0,0,0.01754385965,0.1578947368,0.0,57,0,1,1,23,8.1.0,NZ,Facebook,MV,Vodafone,0
7156,43,0,2,0,0.0,0.3,0.0,10,0,0,0,45,7.1.2,GB,MV,MV,samsung,0
1538,28,0,3,0,0.01470588235,0.1029411765,0.0,68,0,1,1,30,8.1.0,US,Bidalgo - Facebook,MV,Alcatel,0
1425,21,0,3,1,0.02127659574,0.4042553191,0.0,47,0,0,1,23,8.0.0,DK,Facebook,MV,HUAWEI,0
2843,22,0,1,1,0.0,0.02259887006,0.0,177,0,0,0,24,7.1.1,GB,MV,MV,LENOVO,0
8182,27,0,5,4,0.05988023952,0.1796407186,0.0,167,0,1,1,29,8.0.0,US,Other,MV,samsung,0
2373,22,0,1,1,0.01081081081,0.1135135135,0.0,185,0,0,0,24,7.1.1,AU,Facebook,MV,OPPO,0
5431,23,0,0,0,0.04081632653,0.2653061224,0.0,49,0,0,1,25,8.0.0,DK,Facebook,MV,HUAWEI,0
2138,22,0,3,1,0.09433962264,0.09433962264,0.0,53,0,0,0,24,7,NO,MV,MV,HUAWEI,0
662,41,0,3,0,0.01724137931,0.3275862069,0.0,58,0,1,0,43,7,CA,Facebook,MV,Acer,0
9516,23,0,1,0,0.0,0.3529411765,0.0,68,0,0,0,25,7,GB,MV,MV,samsung,0
2749,25,0,0,0,0.0,0.2592592593,0.0,27,0,0,0,27,7.1.2,US,Facebook,MV,LGE,0
8210,49,0,2,1,0.037735849060000014,0.037735849060000014,0.0,53,0,1,1,51,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
8688,38,0,3,1,0.0,0.3148148148,0.0,54,0,0,0,40,7,US,Facebook,MV,samsung,0
6406,32,0,3,1,0.03921568627,0.02614379085,0.0,153,0,0,1,34,9,SE,Bidalgo - Instagram,MV,OnePlus,0
6069,22,0,2,1,0.0,0.07843137255,0.0,51,0,0,0,24,7,US,Facebook,MV,LGE,0
2676,48,0,1,0,0.0,0.28888888890000003,0.0,45,0,0,0,50,7.1.2,US,MV,MV,LGE,0
1140,32,0,2,2,0.01754385965,0.05263157895,0.0,57,0,0,1,34,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
7603,47,0,1,0,0.02,0.14,0.0,100,0,1,0,49,7,US,Bidalgo - Facebook,MV,samsung,0
5616,36,0,2,2,0.0,0.16,0.0,75,0,0,1,38,8.1.0,US,Bidalgo - Facebook,MV,TCL,0
7275,20,0,2,2,0.02666666667,0.08,0.0,75,0,0,0,22,7,US,Other,MV,samsung,0
8414,27,0,7,0,0.02962962963,0.14814814810000002,0.0,135,0,1,1,29,8.0.0,CA,Facebook,MV,samsung,0
8823,23,0,0,0,0.036363636360000014,0.2,0.0,55,0,1,0,25,6.0.1,CH,MV,MV,samsung,0
1090,27,0,1,2,0.05797101449,0.14492753619999998,0.0,69,0,0,1,29,8.1.0,US,Facebook,MV,LGE,0
1958,99,0,2,0,0.0,0.34090909090000004,0.0,44,0,0,0,101,7.1.1,US,Facebook,MV,motorola,0
6639,53,0,1,0,0.06493506494,0.09090909091,0.0,77,0,0,1,55,8.0.0,SG,MV,MV,samsung,0
5662,31,0,3,1,0.01388888889,0.25,0.0,72,0,1,0,33,7,NZ,Bidalgo - Facebook,MV,samsung,0
4265,33,0,0,0,0.01470588235,0.0,0.0,68,0,0,1,35,8.0.0,NO,Bidalgo - Facebook,MV,samsung,0
6556,37,0,1,0,0.01666666667,0.08333333333,0.0,60,0,0,1,39,8.0.0,CA,Bidalgo - Facebook,MV,samsung,0
2156,29,0,3,1,0.06153846154,0.1384615385,0.0,65,0,0,1,31,8.0.0,GB,MV,MV,samsung,0
53,18,0,6,0,0.0,0.3134328358,0.0,67,0,1,0,20,5.1,AU,Facebook,MV,HUAWEI,0
520,42,0,1,0,0.05633802817000001,0.02816901408,0.0,71,0,0,1,44,8.0.0,SG,Facebook,MV,samsung,0
4479,52,0,1,0,0.0,0.1714285714,0.0,35,0,0,1,54,8.1.0,CA,Bidalgo - Facebook,MV,samsung,0
3265,15,0,2,0,0.0,0.5217391304,0.0,23,0,0,0,17,5.1.1,US,MV,MV,LGE,0
8497,19,0,4,0,0.0,0.4375,2.0,16,1,1,0,21,7,US,MV,MV,samsung,0
1104,58,0,2,0,0.02,0.28,0.0,50,0,1,0,60,7,US,Facebook,MV,LGE,0
17,37,0,1,0,0.08045977011,0.2413793103,0.0,87,0,1,1,39,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
1708,21,0,1,0,0.0,0.09523809524,0.0,42,0,1,1,23,8.1.0,SG,Bidalgo - Facebook,MV,samsung,0
4500,17,0,3,3,0.016949152539999998,0.1016949153,0.0,59,0,0,1,19,8.0.0,US,Facebook,MV,samsung,0
8352,60,0,0,1,0.0701754386,0.05263157895,0.0,57,0,1,1,62,8.1.0,US,Other,MV,samsung,0
8658,29,0,5,2,0.02325581395,0.06395348837,0.0,172,0,1,1,31,8.0.0,US,Fluent,Fluent,samsung,0
3882,30,0,2,1,0.03448275862,0.1206896552,0.0,58,0,0,1,32,8.0.0,US,Bidalgo - Facebook,MV,LGE,0
1584,18,0,2,1,0.03389830508,0.06779661017000001,0.0,59,0,0,1,20,8.0.0,CA,MV,MV,LGE,0
2714,23,0,3,1,0.012422360249999998,0.08074534161000001,0.0,161,0,1,1,25,8.0.0,AU,Bidalgo - Instagram,MV,samsung,0
7417,23,0,7,1,0.018867924530000003,0.4150943396,0.0,53,0,0,0,25,7.1.1,US,Other,MV,samsung,0
8805,51,0,5,0,0.0987654321,0.2345679012,0.0,81,0,0,0,53,7,US,MV,MV,samsung,0
707,35,0,8,0,0.0,0.2558139535,0.0,86,0,0,0,37,7,GB,Bidalgo - Facebook,MV,samsung,0
8286,28,0,1,0,0.0,0.1388888889,0.0,36,0,1,0,30,5.1.1,GB,Bidalgo - Facebook,MV,samsung,0
3409,19,0,4,1,0.06756756757,0.2567567568,0.0,74,0,1,1,21,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
9209,24,1,2,2,0.0,0.2916666667,1.0,72,1,0,1,26,8.0.0,US,Facebook,MV,samsung,0
1949,13,0,8,1,0.007407407407,0.4962962963000001,0.0,135,0,0,1,15,8.1.0,SE,Bidalgo - Facebook,MV,samsung,0
1982,23,1,4,1,0.007407407407,0.1259259259,1.0,135,1,0,1,25,9,FI,Facebook,MV,OnePlus,0
9720,13,0,3,0,0.0,0.4210526316,0.0,38,0,0,0,15,6.0.1,US,YouTube,MV,samsung,0
8298,28,0,8,0,0.009803921569,0.2941176471,0.0,102,0,0,0,30,7.1.1,US,Other,MV,Other,0
3658,22,0,2,0,0.0,0.1176470588,0.0,34,0,0,0,24,7,US,Facebook,MV,samsung,0
7255,57,0,1,0,0.0,0.09722222222000003,1.0,72,1,1,0,59,4.4.2,US,Bidalgo - Facebook,MV,samsung,0
4975,13,0,4,1,0.013157894740000002,0.30263157890000003,0.0,76,0,0,1,15,8.0.0,US,Google Adwords,MV,LGE,0
7882,18,0,3,1,0.02564102564,0.1153846154,0.0,78,0,0,1,20,8.0.0,NO,Bidalgo - Instagram,MV,samsung,0
5480,28,0,2,0,0.02127659574,0.2765957447,0.0,47,0,0,1,30,8.0.0,US,Other,MV,HUAWEI,0
1935,23,0,2,0,0.0,0.1111111111,0.0,18,0,0,0,25,5.1.1,NZ,Facebook,MV,samsung,0
1115,35,0,2,0,0.05555555556,0.3333333333,0.0,36,0,1,0,37,7.1.2,US,Bidalgo - Facebook,MV,LGE,0
4270,22,0,1,0,0.0,0.1666666667,0.0,42,0,0,0,24,7,US,Facebook,MV,LGE,0
2263,23,0,0,0,0.0,0.07894736842,0.0,38,0,0,1,25,8.0.0,US,Facebook,MV,motorola,0
6508,26,0,1,0,0.02222222222,0.06666666667,0.0,45,0,1,0,28,5.1.1,US,Facebook,MV,ZTE,0
1846,31,0,1,0,0.0625,0.0625,0.0,32,0,1,0,33,6.0.1,US,MV,MV,HTC,0
2497,27,0,7,1,0.0303030303,0.2196969697,0.0,132,0,1,1,29,8.0.0,NZ,Facebook,MV,samsung,0
3180,36,0,3,1,0.09523809524,0.07142857142999999,0.0,42,0,0,1,38,8.0.0,US,UnityAds - Android,MV,HUAWEI,0
9811,20,0,0,0,0.019230769230000003,0.0,0.0,52,0,0,0,22,7,US,Facebook,MV,TCL,0
7399,20,0,1,0,0.0,0.1052631579,0.0,38,0,0,0,22,5.1.1,US,MV,MV,samsung,0
2204,25,0,9,3,0.04237288136,0.2881355932,0.0,118,0,1,1,27,8.0.0,CA,Other,MV,samsung,0
7451,51,0,0,0,0.0,0.25,0.0,28,0,1,0,53,7.1.1,US,MV,MV,motorola,0
7264,41,0,6,0,0.01351351351,0.2837837838,0.0,74,0,1,0,43,6.0.1,US,Google Adwords,MV,samsung,0
2001,31,0,1,0,0.025,0.075,0.0,40,0,1,0,33,6.0.1,US,Facebook,MV,samsung,0
5168,27,0,7,2,0.02739726027,0.2876712329,0.0,73,0,1,1,29,8.1.0,US,Facebook,MV,samsung,0
8582,37,0,0,0,0.0,0.05263157895,0.0,19,0,0,0,39,5.1.1,AU,Bidalgo - Facebook,MV,samsung,0
7102,19,0,1,3,0.009523809524,0.009523809524,0.0,105,0,0,1,21,8.0.0,US,Facebook,MV,motorola,0
9823,18,0,2,0,0.01136363636,0.1704545455,0.0,88,0,0,0,20,6.0.1,US,Facebook,MV,ZTE,0
8127,22,0,1,0,0.05882352941000001,0.05882352941000001,0.0,17,0,0,0,24,7.1.2,US,YouTube,MV,LGE,0
9345,20,0,1,1,0.0,0.2608695652,0.0,23,0,0,1,22,8.1.0,GB,Bidalgo - Instagram,MV,Global,1
3393,13,0,1,1,0.0,0.3472222222,0.0,72,0,0,1,15,8.0.0,NZ,Facebook,MV,samsung,0
3786,18,0,1,1,0.01538461538,0.04615384615,0.0,65,0,1,1,20,8.0.0,US,UnityAds - Android,MV,samsung,0
6812,57,0,7,0,0.0,0.65,0.0,80,0,1,0,59,7,AU,Facebook,MV,samsung,0
7748,22,0,1,1,0.02127659574,0.1489361702,0.0,47,0,0,0,24,6,CA,Bidalgo - Instagram,MV,LGE,0
6049,15,0,2,0,0.0,0.19444444440000005,0.0,36,0,1,0,17,6,US,MV,MV,LGE,0
7457,20,0,2,1,0.037735849060000014,0.05660377357999999,0.0,53,0,1,1,22,8.0.0,CA,Bidalgo - Instagram,MV,samsung,0
128,43,0,1,1,0.0,0.03378378378,0.0,148,0,0,0,45,5.1.1,AU,Facebook,MV,OPPO,0
9853,54,0,0,1,0.03076923077,0.04615384615,0.0,65,0,1,0,56,7.1.1,US,Bidalgo - Facebook,MV,samsung,0
6040,27,0,2,1,0.0,0.1132075472,0.0,53,0,1,1,29,8.1.0,US,Fluent,Fluent,samsung,0
3869,13,0,1,0,0.0,0.175,0.0,40,0,0,1,15,8.1.0,US,Facebook,MV,samsung,0
5540,22,0,1,0,0.0,0.1743119266,0.0,109,0,1,0,24,5,US,Other,MV,samsung,0
1869,17,0,3,1,0.05,0.1333333333,0.0,60,0,0,1,19,8.0.0,US,Facebook,MV,motorola,0
6342,19,0,3,0,0.03076923077,0.2769230769,0.0,65,0,0,1,21,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
900,28,0,1,0,0.0,0.01869158879,0.0,107,0,0,1,30,8.0.0,US,Facebook,MV,samsung,0
4126,31,0,0,0,0.1066666667,0.02666666667,0.0,75,0,1,1,33,8.0.0,US,Fluent,Fluent,samsung,0
8888,37,0,6,0,0.04761904762,0.2285714286,0.0,105,0,0,1,39,8.0.0,CA,Bidalgo - Facebook,MV,samsung,0
9093,21,0,3,1,0.1219512195,0.1585365854,0.0,82,0,0,1,23,8.0.0,SE,Bidalgo - Facebook,MV,HUAWEI,0
9188,13,0,0,0,0.0,0.14285714289999998,0.0,42,0,0,0,15,6.0.1,NZ,Facebook,MV,samsung,0
3670,19,0,3,2,0.0,0.1315789474,0.0,76,0,1,1,21,9,GB,Facebook,MV,Global,0
5844,27,0,1,0,0.0,0.17948717949999998,0.0,39,0,1,0,29,7,US,Bidalgo - Facebook,MV,samsung,0
5953,23,0,4,1,0.0303030303,0.2727272727,0.0,66,0,0,0,25,7,US,Facebook,MV,samsung,0
5495,34,0,2,2,0.02597402597,0.2727272727,0.0,77,0,0,0,36,7,US,Bidalgo - Instagram,MV,LGE,0
5459,23,0,3,1,0.025,0.2,0.0,40,0,0,1,25,8.0.0,FR,Bidalgo - Instagram,MV,HUAWEI,0
5550,22,0,4,1,0.02666666667,0.12,0.0,75,0,0,1,24,8.0.0,NZ,Bidalgo - Instagram,MV,samsung,0
4976,21,0,2,1,0.0,0.1,0.0,20,0,0,0,23,7.1.2,US,MV,MV,LGE,0
2199,32,0,3,1,0.03921568627,0.13725490199999998,0.0,51,0,1,0,34,7,US,Facebook,MV,LGE,0
2904,22,0,2,0,0.05113636364,0.1420454545,0.0,176,0,1,1,24,8.0.0,GB,Bidalgo - Instagram,MV,samsung,0
9150,34,0,1,0,0.0,0.3134328358,0.0,67,0,0,0,36,7,NZ,Facebook,MV,samsung,0
4019,27,0,4,0,0.0,0.3333333333,0.0,87,0,0,1,29,8.0.0,US,Facebook,MV,samsung,0
3532,13,0,1,2,0.01,0.07,0.0,100,0,0,0,15,6.0.1,US,Facebook,MV,samsung,0
4225,18,0,2,0,0.06153846154,0.2307692308,0.0,65,0,1,1,20,8.1.0,NO,Facebook,MV,HUAWEI,0
6216,28,0,0,0,0.018867924530000003,0.09433962264,0.0,53,0,0,1,30,8.0.0,US,Google Adwords,MV,motorola,0
399,15,0,3,1,0.0,0.1739130435,0.0,46,0,0,1,17,8.0.0,CA,Bidalgo - Instagram,MV,samsung,0
4781,23,0,8,1,0.01754385965,0.4736842105,0.0,57,0,0,1,25,9,US,Facebook,MV,motorola,0
7138,39,0,0,0,0.0,0.08333333333,0.0,24,0,0,0,41,6.0.1,US,MV,MV,samsung,0
5554,12,0,2,2,0.0125,0.15,0.0,80,0,0,0,14,6.0.1,US,MV,MV,samsung,0
6088,37,0,4,0,0.0,0.2074468085,0.0,188,0,1,1,39,8.0.0,US,MV,MV,samsung,0
8116,18,0,0,0,0.0,0.1818181818,0.0,33,0,0,0,20,7.1.2,US,Facebook,MV,LGE,0
3104,41,0,1,2,0.02380952381,0.07142857142999999,0.0,42,0,0,0,43,7.1.2,US,Facebook,MV,LGE,0
3514,30,0,15,1,0.0,0.5294117647,0.0,102,0,0,1,32,8.0.0,SE,Facebook,MV,LGE,0
1127,15,0,4,2,0.0,0.1846153846,0.0,65,0,0,1,17,8.0.0,US,Facebook,MV,samsung,0
297,27,0,1,1,0.0,0.1531531532,0.0,111,0,0,1,29,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
9122,32,0,5,0,0.03048780488,0.09146341463,0.0,164,0,1,1,34,8.0.0,NO,Bidalgo - Facebook,MV,samsung,0
8463,23,0,2,1,0.0,0.13636363640000002,0.0,22,0,0,1,25,8.0.0,FR,Bidalgo - Instagram,MV,HUAWEI,1
6668,23,0,1,1,0.01492537313,0.1194029851,0.0,67,0,0,1,25,8.1.0,DK,Facebook,MV,Other,0
7025,35,0,1,0,0.015625,0.265625,0.0,64,0,0,1,37,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
2777,28,0,0,1,0.06060606061000001,0.1515151515,0.0,33,0,0,0,30,7,US,Fluent,Fluent,LGE,0
5614,31,0,4,1,0.016949152539999998,0.1186440678,0.0,59,0,0,0,33,6,US,YouTube,MV,LGE,0
6498,26,0,3,0,0.0,0.2105263158,0.0,38,0,0,0,28,7.1.2,US,MV,MV,LGE,0
4845,13,0,3,0,0.0,0.2333333333,0.0,30,0,0,1,15,8.0.0,US,MV,MV,motorola,0
1968,14,0,1,0,0.0625,0.09375,0.0,64,0,0,1,16,9,GB,Bidalgo - Instagram,MV,HUAWEI,0
3550,23,1,1,1,0.0,0.14,1.0,50,1,1,1,25,8.0.0,NZ,Facebook,MV,samsung,0
9806,19,0,1,2,0.03448275862,0.1896551724,0.0,174,0,0,1,21,8.1.0,NZ,Facebook,MV,OnePlus,0
7559,19,0,2,0,0.03278688525,0.2950819672,0.0,61,0,0,1,21,8.0.0,FI,Facebook,MV,samsung,0
5533,19,0,1,1,0.006211180124,0.049689440989999986,0.0,161,0,0,0,21,7.1.1,AU,Bidalgo - Instagram,MV,OPPO,0
3623,16,0,1,1,0.0,0.1123595506,0.0,89,0,1,1,18,8.0.0,US,YouTube,MV,samsung,0
3870,18,0,4,1,0.0,0.2717391304,0.0,92,0,0,1,20,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
9448,25,0,4,2,0.02912621359,0.02912621359,0.0,206,0,0,1,27,8.0.0,CA,Bidalgo - Facebook,MV,samsung,1
628,27,0,5,1,0.06451612903,0.2580645161,0.0,62,0,0,1,29,8.0.0,CA,Bidalgo - Instagram,MV,Sony,1
5934,22,0,1,1,0.0,0.0,0.0,17,0,0,0,24,6.0.1,GB,Facebook,MV,LGE,0
6733,25,0,2,2,0.05357142857,0.08035714286000001,0.0,112,0,1,1,27,8.0.0,AU,Bidalgo - Instagram,MV,samsung,0
1368,47,0,0,1,0.2162162162,0.0990990991,0.0,111,0,1,1,49,9,US,MV,MV,Google,0
2950,26,0,2,0,0.08,0.08,0.0,75,0,1,0,28,7,US,MV,MV,samsung,0
8983,22,0,3,0,0.0,0.15625,0.0,32,0,0,0,24,6.0.1,US,MV,MV,samsung,0
1988,19,0,1,1,0.0,0.1320754717,0.0,53,0,0,1,21,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
2099,28,0,2,0,0.038461538460000014,0.09615384615,0.0,52,0,0,1,30,8.0.0,FR,Bidalgo - Instagram,MV,HUAWEI,0
3097,31,0,2,0,0.0,0.175,0.0,40,0,0,0,33,7.1.1,SE,Bidalgo - Facebook,MV,samsung,0
7964,21,0,4,0,0.0303030303,0.3939393939,0.0,33,0,0,0,23,6.0.1,US,YouTube,MV,LGE,0
7452,83,0,0,1,0.0,0.01666666667,0.0,60,0,0,0,85,6.0.1,US,MV,MV,samsung,0
7968,23,0,3,1,0.0,0.1666666667,0.0,36,0,1,0,25,6.0.1,US,Facebook,MV,samsung,0
3158,32,0,3,1,0.01333333333,0.12,0.0,75,0,0,1,34,8.1.0,US,Other,MV,LENOVO,0
515,18,0,4,1,0.0,0.1707317073,0.0,41,0,0,1,20,8.1.0,FR,MV,MV,samsung,0
7595,19,0,1,0,0.01612903226,0.08064516129,0.0,62,0,0,1,21,8.0.0,GB,Bidalgo - Facebook,MV,Sony,0
8527,46,0,0,1,0.019230769230000003,0.1153846154,0.0,52,0,0,0,48,7,US,Fluent,Fluent,samsung,0
9719,23,0,2,0,0.0,0.3658536585,0.0,41,0,0,0,25,7.1.1,CA,MV,MV,motorola,0
4442,40,0,1,2,0.02564102564,0.07692307692000001,0.0,39,0,1,0,42,7.1.2,US,Bidalgo - Facebook,MV,LGE,0
4725,33,0,7,1,0.05434782609,0.1467391304,0.0,184,0,0,1,35,8.0.0,SE,MV,MV,samsung,0
9816,15,0,0,0,0.0,0.0,0.0,40,0,0,0,17,6.0.1,US,Facebook,MV,samsung,0
584,13,0,0,0,0.1237113402,0.09278350515,0.0,97,0,0,1,15,8.0.0,FR,Bidalgo - Instagram,MV,samsung,0
